,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att,Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,fbref_ID,Win_Loss_Draw,Season,Before_All_Star
292,2019-08-17,Sat,MLS,Regular Season,Away,D 3–3,FC Dallas,Montreal Impact,Y,GK,90,4,3,1,25.0,0,2.2,0,0,0,0,1,1,100.0,13,3,0.0,22.2,5,20.0,32.6,1,0,0.0,1,21.7,Match Report,203a7651,D,2019,False
293,2019-08-25,Sun,MLS,Regular Season,Home,W 5–1,FC Dallas,Houston Dynamo,Y,GK,90,4,1,3,75.0,0,1.5,0,0,0,0,4,6,66.7,32,3,18.8,28.3,8,0.0,23.8,6,0,0.0,0,11.0,Match Report,203a7651,W,2019,False
294,2019-08-31,Sat,MLS,Regular Season,Home,W 3–1,FC Dallas,FC Cincinnati,Y,GK,90,1,1,1,100.0,0,1.0,1,1,0,0,5,7,71.4,28,3,25.0,30.9,3,0.0,19.3,7,0,0.0,0,7.3,Match Report,203a7651,W,2019,False
295,2019-09-14,Sat,MLS,Regular Season,Away,L 0–4,FC Dallas,Chicago Fire,Y,GK,90,7,4,2,42.9,0,2.5,0,0,0,0,0,2,0.0,16,6,0.0,21.8,9,22.2,35.9,7,1,14.3,1,33.0,Match Report,203a7651,L,2019,False
296,2019-09-18,Wed,MLS,Regular Season,Away,D 0–0,FC Dallas,Seattle,Y,GK,90,3,0,3,100.0,1,0.6,0,0,0,0,5,11,45.5,27,7,22.2,33.0,10,50.0,45.2,9,0,0.0,0,12.8,Match Report,203a7651,D,2019,False
297,2019-09-22,Sun,MLS,Regular Season,Home,D 1–1,FC Dallas,NYCFC,Y,GK,90,4,1,3,75.0,0,1.3,0,0,0,0,4,9,44.4,21,1,33.3,37.1,5,40.0,37.6,2,0,0.0,0,8.0,Match Report,203a7651,D,2019,False
298,2019-09-29,Sun,MLS,Regular Season,Away,L 0–3,FC Dallas,Colorado Rapids,Y,GK,90,9,3,5,66.7,0,3.3,1,0,1,0,7,11,63.6,20,5,35.0,35.1,7,57.1,39.4,10,0,0.0,0,9.3,Match Report,203a7651,L,2019,False
299,2019-10-06,Sun,MLS,Regular Season,Home,W 6–0,FC Dallas,Sporting KC,Y,GK,90,2,0,2,100.0,1,0.1,0,0,0,0,4,5,80.0,31,5,16.1,26.5,8,0.0,25.5,4,0,0.0,1,12.6,Match Report,203a7651,W,2019,False
300,2019-10-19,Sat,MLS,Round 1,Away,L 3–4,FC Dallas,Seattle,Y,GK,120,9,4,4,55.6,0,2.5,0,0,0,0,5,17,29.4,22,3,50.0,35.4,10,60.0,47.8,7,0,0.0,1,9.0,Match Report,203a7651,L,2019,False
301,2019-03-03,Sun,MLS,Regular Season,Away,L 0–2,Atlanta Utd,D.C. United,Y,GK,90,6,2,4,66.7,0,1.5,0,0,0,0,7,11,63.6,23,4,43.5,39.0,8,12.5,28.3,13,1,7.7,1,10.5,Match Report,d899e3bf,L,2019,True
302,2019-03-10,Sun,MLS,Regular Season,Home,D 1–1,Atlanta Utd,FC Cincinnati,Y,GK,90,1,1,0,0.0,0,0.5,0,0,0,0,10,16,62.5,27,4,40.7,37.3,7,71.4,49.4,4,0,0.0,0,20.3,Match Report,d899e3bf,D,2019,True
303,2019-03-17,Sun,MLS,Regular Season,Home,D 1–1,Atlanta Utd,Philadelphia,Y,GK,90,2,1,1,50.0,0,0.6,0,0,0,0,18,20,90.0,44,6,36.4,34.4,12,33.3,31.4,4,1,25.0,1,17.2,Match Report,d899e3bf,D,2019,True
304,2019-03-30,Sat,MLS,Regular Season,Away,L 0–2,Atlanta Utd,Columbus Crew,Y*,GK,90,2,2,0,0.0,0,1.5,1,0,1,0,3,8,37.5,14,3,35.7,36.7,7,42.9,39.0,5,1,20.0,0,9.5,Match Report,d899e3bf,L,2019,True
305,2019-04-13,Sat,MLS,Regular Season,Away,W 2–0,Atlanta Utd,New England,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,12,28,42.9,29,2,75.9,47.2,8,75.0,54.8,7,0,0.0,0,11.6,Match Report,d899e3bf,W,2019,True
306,2019-04-20,Sat,MLS,Regular Season,Home,L 1–2,Atlanta Utd,FC Dallas,Y,GK,90,6,2,4,66.7,0,1.9,0,0,0,0,6,10,60.0,32,6,28.1,35.1,2,50.0,34.5,6,0,0.0,1,18.0,Match Report,d899e3bf,L,2019,True
307,2019-04-27,Sat,MLS,Regular Season,Home,W 1–0,Atlanta Utd,Colorado Rapids,Y,GK,90,3,0,3,100.0,1,0.4,0,0,0,0,3,9,33.3,25,6,24.0,32.1,4,75.0,51.8,8,0,0.0,1,16.0,Match Report,d899e3bf,W,2019,True
308,2019-05-05,Sun,MLS,Regular Season,Away,W 3–0,Atlanta Utd,Sporting KC,Y,GK,90,2,0,2,100.0,1,0.7,0,0,0,0,6,11,54.5,30,10,26.7,31.3,8,37.5,37.3,6,0,0.0,0,15.3,Match Report,d899e3bf,W,2019,True
309,2019-05-08,Wed,MLS,Regular Season,Home,W 2–0,Atlanta Utd,Toronto FC,Y*,GK,90,0,0,0,,1,0.0,0,0,0,0,8,11,72.7,25,4,32.0,34.3,6,50.0,40.0,8,1,12.5,0,11.4,Match Report,d899e3bf,W,2019,True
310,2019-05-12,Sun,MLS,Regular Season,Home,W 1–0,Atlanta Utd,Orlando City,Y,GK,90,4,0,4,100.0,1,1.8,0,0,0,0,7,17,41.2,31,8,38.7,35.5,9,55.6,44.6,4,0,0.0,2,17.9,Match Report,d899e3bf,W,2019,True
311,2019-05-15,Wed,MLS,Regular Season,Away,W 1–0,Atlanta Utd,Vancouver,Y,GK,90,2,0,2,100.0,1,0.2,0,0,0,0,6,17,35.3,31,6,45.2,43.6,7,42.9,41.0,7,1,14.3,0,11.9,Match Report,d899e3bf,W,2019,True
312,2019-05-19,Sun,MLS,Regular Season,Away,L 0–1,Atlanta Utd,NY Red Bulls,Y,GK,90,2,1,1,50.0,0,0.8,0,0,0,0,6,16,37.5,26,2,30.8,33.2,11,72.7,47.4,6,1,16.7,1,18.3,Match Report,d899e3bf,L,2019,True
313,2019-05-24,Fri,MLS,Regular Season,Away,L 1–2,Atlanta Utd,Real Salt Lake,Y,GK,90,5,2,3,60.0,0,0.6,0,0,0,0,9,19,47.4,37,3,43.2,39.7,9,33.3,37.0,8,2,25.0,1,17.3,Match Report,d899e3bf,L,2019,True
314,2019-05-29,Wed,MLS,Regular Season,Home,W 3–0,Atlanta Utd,Minnesota Utd,Y,GK,90,2,0,2,100.0,1,0.5,0,0,0,0,11,20,55.0,37,4,40.5,39.2,7,71.4,48.0,9,2,22.2,2,19.7,Match Report,d899e3bf,W,2019,True
315,2019-06-01,Sat,MLS,Regular Season,Home,W 2–0,Atlanta Utd,Chicago Fire,Y,GK,90,4,0,4,100.0,1,0.6,0,0,0,0,8,29,27.6,25,4,64.0,46.2,18,72.2,52.8,14,1,7.1,0,12.6,Match Report,d899e3bf,W,2019,True
316,2019-06-26,Wed,MLS,Regular Season,Away,L 2–3,Atlanta Utd,Toronto FC,Y,GK,90,3,3,1,33.3,0,2.4,1,1,0,0,2,3,66.7,10,3,20.0,29.9,12,8.3,28.7,10,1,10.0,1,17.4,Match Report,d899e3bf,L,2019,True
317,2019-06-29,Sat,MLS,Regular Season,Home,W 2–1,Atlanta Utd,Montreal Impact,Y*,GK,90,1,1,0,0.0,0,0.5,0,0,0,0,5,8,62.5,19,3,42.1,38.3,5,0.0,31.0,6,0,0.0,0,11.0,Match Report,d899e3bf,W,2019,True
318,2019-07-03,Wed,MLS,Regular Season,Away,L 1–5,Atlanta Utd,Chicago Fire,Y,GK,90,9,5,5,55.6,0,2.8,1,1,0,0,9,27,33.3,25,3,64.0,48.3,13,84.6,57.8,5,0,0.0,1,14.1,Match Report,d899e3bf,L,2019,True
319,2019-07-07,Sun,MLS,Regular Season,Home,D 3–3,Atlanta Utd,NY Red Bulls,Y*,GK,90,6,3,3,50.0,0,2.3,0,0,0,0,10,26,38.5,28,4,67.9,46.9,10,70.0,55.5,5,1,20.0,0,14.5,Match Report,d899e3bf,D,2019,True
320,2019-07-14,Sun,MLS,Regular Season,Away,L 1–2,Atlanta Utd,Seattle,Y*,GK,90,6,2,4,66.7,0,1.6,0,0,0,0,10,23,43.5,20,7,60.0,41.6,13,84.6,52.0,10,0,0.0,0,12.4,Match Report,d899e3bf,L,2019,True
321,2019-07-17,Wed,MLS,Regular Season,Home,W 5–0,Atlanta Utd,Houston Dynamo,Y,GK,90,1,0,1,100.0,1,0.0,0,0,0,0,2,2,100.0,19,2,10.5,29.7,4,0.0,28.3,2,0,0.0,0,15.5,Match Report,d899e3bf,W,2019,True
322,2019-07-21,Sun,MLS,Regular Season,Home,W 2–0,Atlanta Utd,D.C. United,Y*,GK,90,3,0,3,100.0,1,0.5,0,0,0,0,9,16,56.3,26,5,50.0,38.2,6,50.0,38.7,5,0,0.0,0,9.5,Match Report,d899e3bf,W,2019,True
323,2019-07-26,Fri,MLS,Regular Season,Away,L 3–4,Atlanta Utd,Los Angeles FC,Y*,GK,90,9,4,6,66.7,0,1.9,1,1,0,0,7,20,35.0,24,6,70.8,49.3,6,50.0,41.2,3,0,0.0,2,19.9,Match Report,d899e3bf,L,2019,True
324,2019-08-03,Sat,MLS,Regular Season,Home,W 3–0,Atlanta Utd,LA Galaxy,Y*,GK,90,4,0,4,100.0,1,0.7,0,0,0,0,8,16,50.0,29,5,41.4,39.5,6,66.7,45.5,6,0,0.0,0,13.5,Match Report,d899e3bf,W,2019,False
325,2019-08-11,Sun,MLS,Regular Season,Home,W 2–1,Atlanta Utd,NYCFC,Y*,GK,90,4,1,3,75.0,0,1.5,0,0,0,0,11,25,44.0,41,6,53.7,42.9,5,60.0,41.0,6,1,16.7,1,23.5,Match Report,d899e3bf,W,2019,False
326,2019-08-18,Sun,MLS,Regular Season,Away,W 2–0,Atlanta Utd,Portland Timbers,Y,GK,90,5,0,5,100.0,1,0.9,0,0,0,0,12,25,48.0,30,3,66.7,51.7,15,33.3,37.7,13,0,0.0,0,11.3,Match Report,d899e3bf,W,2019,False
327,2019-08-23,Fri,MLS,Regular Season,Away,W 1–0,Atlanta Utd,Orlando City,Y*,GK,90,5,0,5,100.0,1,0.8,0,0,0,0,10,26,38.5,31,8,51.6,40.6,13,76.9,55.3,5,0,0.0,0,11.1,Match Report,d899e3bf,W,2019,False
328,2019-08-31,Sat,MLS,Regular Season,Away,L 1–3,Atlanta Utd,Philadelphia,Y,GK,90,7,3,3,57.1,0,2.2,0,0,0,0,5,9,55.6,25,5,28.0,33.7,7,28.6,34.9,8,0,0.0,0,11.7,Match Report,d899e3bf,L,2019,False
329,2019-09-14,Sat,MLS,Regular Season,Home,L 1–3,Atlanta Utd,Columbus Crew,Y*,GK,90,5,3,3,40.0,0,1.1,0,0,0,0,12,17,70.6,33,6,33.3,33.3,8,75.0,43.6,5,1,20.0,3,25.0,Match Report,d899e3bf,L,2019,False
330,2019-09-18,Wed,MLS,Regular Season,Away,W 2–0,Atlanta Utd,FC Cincinnati,Y*,GK,90,2,0,2,100.0,1,0.5,0,0,0,0,8,21,38.1,26,4,50.0,44.1,9,88.9,54.4,7,2,28.6,1,14.0,Match Report,d899e3bf,W,2019,False
331,2019-09-21,Sat,MLS,Regular Season,Home,W 3–1,Atlanta Utd,San Jose,Y*,GK,90,2,1,2,50.0,0,1.2,0,0,0,0,0,4,0.0,24,3,12.5,25.6,3,33.3,39.0,6,0,0.0,0,7.0,Match Report,d899e3bf,W,2019,False
332,2019-09-25,Wed,MLS,Regular Season,Away,L 1–4,Atlanta Utd,NYCFC,Y*,GK,90,8,4,4,50.0,0,2.8,1,0,0,1,13,28,46.4,38,10,55.3,44.5,9,77.8,54.8,4,0,0.0,0,16.8,Match Report,d899e3bf,L,2019,False
333,2019-09-29,Sun,MLS,Regular Season,Away,D 1–1,Atlanta Utd,Montreal Impact,Y,GK,90,4,1,3,75.0,0,1.6,0,0,0,0,7,16,43.8,28,5,39.3,39.9,11,45.5,39.7,10,3,30.0,0,12.0,Match Report,d899e3bf,D,2019,False
334,2019-10-06,Sun,MLS,Regular Season,Home,W 3–1,Atlanta Utd,New England,Y,GK,90,4,1,3,75.0,0,1.0,0,0,0,0,9,20,45.0,33,6,36.4,33.9,11,72.7,51.3,4,0,0.0,1,16.8,Match Report,d899e3bf,W,2019,False
335,2019-10-19,Sat,MLS,Round 1,Home,W 1–0,Atlanta Utd,New England,Y,GK,90,6,0,6,100.0,1,0.6,0,0,0,0,13,27,48.1,43,10,48.8,40.0,7,85.7,53.4,3,0,0.0,1,16.7,Match Report,d899e3bf,W,2019,False
336,2019-10-24,Thu,MLS,Conference Semifinals,Home,W 2–0,Atlanta Utd,Philadelphia,Y,GK,90,3,0,3,100.0,1,0.6,0,0,0,0,13,17,76.5,29,4,41.4,37.3,12,41.7,35.4,9,0,0.0,1,15.8,Match Report,d899e3bf,W,2019,False
337,2019-10-30,Wed,MLS,Conference Finals,Home,L 1–2,Atlanta Utd,Toronto FC,Y,GK,90,4,2,2,50.0,0,0.8,0,0,0,0,6,9,66.7,27,2,33.3,32.0,4,0.0,27.5,2,0,0.0,1,24.7,Match Report,d899e3bf,L,2019,False
338,2019-03-03,Sun,MLS,Regular Season,Home,W 2–0,D.C. United,Atlanta Utd,Y,GK,90,2,0,2,100.0,1,0.1,0,0,0,0,4,16,25.0,12,1,58.3,44.8,9,100.0,69.4,6,0,0.0,0,12.0,Match Report,012fc030,W,2019,True
339,2019-03-10,Sun,MLS,Regular Season,Away,D 0–0,D.C. United,NYCFC,Y,GK,90,6,0,6,100.0,1,1.3,0,0,0,0,5,21,23.8,16,2,68.8,54.4,12,83.3,62.0,8,0,0.0,0,12.0,Match Report,012fc030,D,2019,True
340,2019-03-16,Sat,MLS,Regular Season,Home,W 5–0,D.C. United,Real Salt Lake,Y,GK,90,2,0,2,100.0,1,0.1,0,0,0,0,4,7,57.1,10,0,20.0,29.4,5,100.0,54.6,7,0,0.0,0,,Match Report,012fc030,W,2019,True
341,2019-03-31,Sun,MLS,Regular Season,Away,W 2–1,D.C. United,Orlando City,Y,GK,90,4,1,3,75.0,0,1.2,0,0,0,0,4,19,21.1,12,4,58.3,51.6,13,92.3,65.2,19,1,5.3,0,3.0,Match Report,012fc030,W,2019,True
342,2019-04-06,Sat,MLS,Regular Season,Home,L 0–4,D.C. United,Los Angeles FC,Y,GK,90,7,4,3,42.9,0,3.0,1,0,1,0,2,17,11.8,22,3,59.1,44.0,5,80.0,57.2,3,0,0.0,0,12.0,Match Report,012fc030,L,2019,True
343,2019-04-09,Tue,MLS,Regular Season,Home,D 0–0,D.C. United,Montreal Impact,Y,GK,90,1,0,1,100.0,1,0.4,0,0,0,0,0,2,0.0,7,2,28.6,27.9,5,0.0,24.4,8,0,0.0,1,12.5,Match Report,012fc030,D,2019,True
344,2019-04-13,Sat,MLS,Regular Season,Away,W 3–2,D.C. United,Colorado Rapids,Y,GK,90,6,2,4,66.7,0,2.3,0,0,0,0,4,19,21.1,15,2,66.7,48.6,11,81.8,61.4,23,0,0.0,0,8.0,Match Report,012fc030,W,2019,True
345,2019-04-21,Sun,MLS,Regular Season,Home,L 0–2,D.C. United,NYCFC,Y,GK,90,6,2,4,66.7,0,1.8,1,0,0,1,2,20,10.0,22,3,40.9,39.9,13,84.6,59.8,8,1,12.5,0,13.7,Match Report,012fc030,L,2019,True
346,2019-04-24,Wed,MLS,Regular Season,Away,W 1–0,D.C. United,Columbus Crew,Y,GK,90,4,0,4,100.0,1,0.7,0,0,0,0,6,22,27.3,15,5,80.0,50.2,10,100.0,64.9,24,2,8.3,0,13.0,Match Report,012fc030,W,2019,True
347,2019-04-28,Sun,MLS,Regular Season,Away,L 0–1,D.C. United,Minnesota Utd,Y,GK,90,2,1,1,50.0,0,1.5,0,0,0,0,5,17,29.4,16,4,75.0,54.1,5,100.0,62.6,14,1,7.1,0,9.3,Match Report,012fc030,L,2019,True
348,2019-05-04,Sat,MLS,Regular Season,Home,W 3–1,D.C. United,Columbus Crew,Y,GK,90,2,1,2,50.0,0,0.5,0,0,0,0,6,14,42.9,15,3,46.7,38.1,9,77.8,55.7,13,1,7.7,1,14.0,Match Report,012fc030,W,2019,True
349,2019-05-12,Sun,MLS,Regular Season,Home,W 1–0,D.C. United,Sporting KC,Y,GK,90,4,0,4,100.0,1,1.6,0,0,0,0,10,16,62.5,29,4,34.5,35.2,8,75.0,58.8,11,1,9.1,0,9.0,Match Report,012fc030,W,2019,True
350,2019-05-15,Wed,MLS,Regular Season,Away,D 0–0,D.C. United,Toronto FC,Y,GK,90,12,0,12,100.0,1,1.7,0,0,0,0,7,19,36.8,16,6,62.5,46.8,18,50.0,45.8,15,0,0.0,0,14.0,Match Report,012fc030,D,2019,True
351,2019-05-18,Sat,MLS,Regular Season,Away,L 1–2,D.C. United,Houston Dynamo,Y,GK,90,4,2,2,50.0,0,1.5,0,0,0,0,7,14,50.0,20,1,50.0,43.1,11,36.4,45.5,9,0,0.0,0,15.5,Match Report,012fc030,L,2019,True
352,2019-05-25,Sat,MLS,Regular Season,Away,D 1–1,D.C. United,New England,Y,GK,90,2,1,1,50.0,0,0.6,0,0,0,0,4,7,57.1,13,6,15.4,27.8,7,71.4,47.7,10,2,20.0,0,15.3,Match Report,012fc030,D,2019,True
353,2019-05-29,Wed,MLS,Regular Season,Home,D 3–3,D.C. United,Chicago Fire,Y,GK,90,11,3,8,72.7,0,2.6,0,0,0,0,5,8,62.5,20,7,25.0,32.6,11,27.3,33.7,10,0,0.0,0,10.7,Match Report,012fc030,D,2019,True
354,2019-06-01,Sat,MLS,Regular Season,Home,D 1–1,D.C. United,San Jose,Y,GK,90,7,1,6,85.7,0,1.2,0,0,0,0,4,9,44.4,24,11,25.0,29.7,8,37.5,36.0,12,2,16.7,0,8.7,Match Report,012fc030,D,2019,True
355,2019-06-26,Wed,MLS,Regular Season,Home,W 1–0,D.C. United,Orlando City,Y,GK,90,3,0,3,100.0,1,0.3,0,0,0,0,8,17,47.1,9,3,77.8,54.3,15,66.7,52.2,12,2,16.7,0,16.0,Match Report,012fc030,W,2019,True
356,2019-06-29,Sat,MLS,Regular Season,Home,D 1–1,D.C. United,Toronto FC,Y,GK,90,5,1,4,80.0,0,0.9,0,0,0,0,3,4,75.0,14,7,28.6,31.2,6,0.0,24.2,6,0,0.0,0,14.0,Match Report,012fc030,D,2019,True
357,2019-07-04,Thu,MLS,Regular Season,Away,L 0–2,D.C. United,FC Dallas,Y,GK,90,9,2,7,77.8,0,2.5,0,0,0,0,6,18,33.3,17,2,58.8,42.9,13,61.5,45.2,11,1,9.1,0,12.5,Match Report,012fc030,L,2019,True
358,2019-07-12,Fri,MLS,Regular Season,Home,D 2–2,D.C. United,New England,Y,GK,90,6,2,3,66.7,0,1.8,0,0,0,0,7,11,63.6,20,7,30.0,35.6,6,83.3,51.2,6,1,16.7,2,22.5,Match Report,012fc030,D,2019,True
359,2019-07-21,Sun,MLS,Regular Season,Away,L 0–2,D.C. United,Atlanta Utd,Y,GK,90,5,2,3,60.0,0,2.5,1,0,0,1,3,22,13.6,18,2,66.7,53.4,10,100.0,64.2,13,1,7.7,0,5.0,Match Report,012fc030,L,2019,True
360,2019-07-27,Sat,MLS,Regular Season,Away,D 0–0,D.C. United,Chicago Fire,Y,GK,90,2,0,2,100.0,1,0.3,0,0,0,0,5,15,33.3,22,8,36.4,33.2,13,53.8,39.8,12,0,0.0,0,12.3,Match Report,012fc030,D,2019,True
361,2019-08-04,Sun,MLS,Regular Season,Home,L 1–5,D.C. United,Philadelphia,Y,GK,90,14,5,9,64.3,0,4.2,1,0,0,1,8,15,53.3,21,5,57.1,42.8,10,30.0,41.3,12,2,16.7,0,9.5,Match Report,012fc030,L,2019,False
362,2019-08-11,Sun,MLS,Regular Season,Home,W 2–1,D.C. United,LA Galaxy,Y,GK,90,4,1,3,75.0,0,2.1,0,0,0,0,10,22,45.5,21,6,52.4,45.3,13,84.6,56.2,19,0,0.0,1,12.5,Match Report,012fc030,W,2019,False
363,2019-08-17,Sat,MLS,Regular Season,Away,L 0–1,D.C. United,Vancouver,Y,GK,90,2,1,1,50.0,0,0.5,0,0,0,0,5,10,50.0,13,3,38.5,34.3,7,71.4,46.3,6,2,33.3,0,12.4,Match Report,012fc030,L,2019,False
364,2019-08-21,Wed,MLS,Regular Season,Home,L 1–2,D.C. United,NY Red Bulls,Y,GK,90,6,2,5,83.3,0,2.7,1,1,0,0,7,20,35.0,24,5,62.5,48.7,8,62.5,55.4,10,1,10.0,2,15.3,Match Report,012fc030,L,2019,False
365,2019-08-24,Sat,MLS,Regular Season,Away,L 1–3,D.C. United,Philadelphia,Y,GK,90,6,3,3,50.0,0,2.8,0,0,0,0,1,6,16.7,10,5,40.0,33.1,8,25.0,32.5,10,0,0.0,0,9.8,Match Report,012fc030,L,2019,False
366,2019-08-31,Sat,MLS,Regular Season,Away,W 3–0,D.C. United,Montreal Impact,Y,GK,90,4,0,4,100.0,1,0.6,0,0,0,0,4,25,16.0,20,3,70.0,48.7,11,100.0,58.5,29,2,6.9,0,4.0,Match Report,012fc030,W,2019,False
367,2019-09-15,Sun,MLS,Regular Season,Away,W 1–0,D.C. United,Portland Timbers,Y,GK,90,4,0,4,100.0,1,0.5,0,0,0,0,6,24,25.0,15,2,66.7,50.1,15,93.3,65.3,22,2,9.1,0,13.8,Match Report,012fc030,W,2019,False
368,2019-09-22,Sun,MLS,Regular Season,Home,W 2–0,D.C. United,Seattle,Y,GK,90,4,0,4,100.0,1,0.7,0,0,0,0,3,12,25.0,15,4,53.3,38.2,6,66.7,50.2,7,2,28.6,0,10.7,Match Report,012fc030,W,2019,False
369,2019-09-29,Sun,MLS,Regular Season,Away,D 0–0,D.C. United,NY Red Bulls,Y,GK,90,2,0,2,100.0,1,0.4,0,0,0,0,6,24,25.0,20,5,75.0,50.7,9,100.0,64.4,22,4,18.2,0,10.4,Match Report,012fc030,D,2019,False
370,2019-10-06,Sun,MLS,Regular Season,Home,D 0–0,D.C. United,FC Cincinnati,Y,GK,90,2,0,2,100.0,1,0.3,0,0,0,0,1,3,33.3,14,4,7.1,25.4,4,50.0,48.5,5,0,0.0,0,13.0,Match Report,012fc030,D,2019,False
371,2019-10-19,Sat,MLS,Round 1,Away,L 1–5,D.C. United,Toronto FC,Y,GK,120,16,5,11,68.8,0,3.7,0,0,0,0,9,25,36.0,25,5,64.0,46.4,11,81.8,57.8,8,2,25.0,0,10.8,Match Report,012fc030,L,2019,False
372,2019-03-02,Sat,MLS,Regular Season,Home,D 3–3,Colorado Rapids,Portland Timbers,Y*,GK,90,5,3,3,40.0,0,2.5,1,0,1,0,4,12,33.3,12,1,58.3,48.9,6,83.3,52.5,13,1,7.7,0,9.5,Match Report,c444465e,D,2019,True
373,2019-03-09,Sat,MLS,Regular Season,Away,L 0–2,Colorado Rapids,Seattle,Y*,GK,90,3,2,1,33.3,0,2.2,0,0,0,0,3,10,30.0,13,1,46.2,38.6,7,57.1,46.4,10,2,20.0,0,7.8,Match Report,c444465e,L,2019,True
374,2019-03-17,Sun,MLS,Regular Season,Home,D 1–1,Colorado Rapids,Sporting KC,Y*,GK,90,4,1,3,75.0,0,0.6,0,0,0,0,10,29,34.5,30,6,66.7,46.8,11,81.8,58.8,11,0,0.0,2,16.6,Match Report,c444465e,D,2019,True
375,2019-03-23,Sat,MLS,Regular Season,Away,L 1–2,Colorado Rapids,FC Dallas,Y*,GK,90,6,2,4,66.7,0,1.4,0,0,0,0,8,12,66.7,29,8,31.0,32.0,9,33.3,38.1,6,0,0.0,1,12.6,Match Report,c444465e,L,2019,True
376,2019-03-30,Sat,MLS,Regular Season,Home,L 1–4,Colorado Rapids,Houston Dynamo,Y*,GK,90,6,4,4,33.3,0,2.1,0,0,0,0,1,8,12.5,19,3,42.1,38.6,1,0.0,24.0,0,0,,0,14.3,Match Report,c444465e,L,2019,True
377,2019-04-06,Sat,MLS,Regular Season,Away,L 3–4,Colorado Rapids,Orlando City,Y*,GK,90,6,4,3,50.0,0,3.6,1,1,0,0,8,19,42.1,21,3,47.6,44.8,9,100.0,66.7,11,0,0.0,1,13.8,Match Report,c444465e,L,2019,True
378,2019-04-13,Sat,MLS,Regular Season,Home,L 2–3,Colorado Rapids,D.C. United,Y*,GK,90,4,3,1,25.0,0,1.3,0,0,0,0,5,13,38.5,17,6,52.9,45.8,4,100.0,67.8,7,1,14.3,0,17.0,Match Report,c444465e,L,2019,True
379,2019-04-20,Sat,MLS,Regular Season,Away,L 1–4,Colorado Rapids,Chicago Fire,Y*,GK,90,5,4,1,20.0,0,2.7,0,0,0,0,14,25,56.0,28,9,39.3,33.0,18,77.8,49.9,4,0,0.0,3,20.4,Match Report,c444465e,L,2019,True
380,2019-04-27,Sat,MLS,Regular Season,Away,L 0–1,Colorado Rapids,Atlanta Utd,Y*,GK,90,3,1,2,66.7,0,0.6,0,0,0,0,12,22,54.5,19,7,52.6,40.4,12,100.0,62.5,13,0,0.0,0,12.4,Match Report,c444465e,L,2019,True
381,2019-05-03,Fri,MLS,Regular Season,Home,L 2–3,Colorado Rapids,Vancouver,Y*,GK,90,4,3,1,25.0,0,1.9,0,0,0,0,11,25,44.0,28,6,67.9,50.3,8,75.0,56.1,6,0,0.0,0,10.5,Match Report,c444465e,L,2019,True
382,2019-05-11,Sat,MLS,Regular Season,Home,L 2–3,Colorado Rapids,Real Salt Lake,Y*,GK,90,5,3,3,60.0,0,2.5,1,1,0,0,4,15,26.7,15,3,60.0,52.7,8,75.0,51.6,6,1,16.7,1,17.0,Match Report,c444465e,L,2019,True
383,2019-05-19,Sun,MLS,Regular Season,Away,W 1–0,Colorado Rapids,LA Galaxy,Y*,GK,90,6,0,6,100.0,1,0.6,0,0,0,0,10,26,38.5,22,10,63.6,47.9,13,92.3,60.5,18,2,11.1,0,11.2,Match Report,c444465e,W,2019,True
384,2019-05-25,Sat,MLS,Regular Season,Home,W 3–2,Colorado Rapids,Columbus Crew,Y*,GK,90,3,2,1,33.3,0,1.4,0,0,0,0,7,17,41.2,27,7,37.0,38.6,7,100.0,69.9,13,0,0.0,1,12.9,Match Report,c444465e,W,2019,True
385,2019-06-01,Sat,MLS,Regular Season,Home,W 3–1,Colorado Rapids,FC Cincinnati,Y*,GK,90,3,1,2,66.7,0,0.9,0,0,0,0,4,21,19.0,19,5,52.6,45.9,11,100.0,71.3,8,0,0.0,0,14.4,Match Report,c444465e,W,2019,True
386,2019-06-08,Sat,MLS,Regular Season,Home,W 1–0,Colorado Rapids,Minnesota Utd,Y*,GK,90,2,0,2,100.0,1,0.3,0,0,0,0,10,36,27.8,23,3,87.0,65.6,17,94.1,64.5,12,0,0.0,0,9.2,Match Report,c444465e,W,2019,True
387,2019-06-22,Sat,MLS,Regular Season,Away,D 2–2,Colorado Rapids,Vancouver,Y*,GK,90,8,2,7,87.5,0,2.0,1,1,0,0,7,27,25.9,17,0,100.0,62.7,10,100.0,65.0,16,1,6.3,1,17.5,Match Report,c444465e,D,2019,True
388,2019-06-28,Fri,MLS,Regular Season,Home,W 1–0,Colorado Rapids,Los Angeles FC,Y*,GK,90,2,0,2,100.0,1,0.8,0,0,0,0,16,30,53.3,20,4,60.0,48.8,18,100.0,65.2,7,1,14.3,0,9.9,Match Report,c444465e,W,2019,True
