,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att,Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,fbref_ID,Win_Loss_Draw,Season,Before_All_Star
194,2018-08-04,Sat,MLS,Regular Season,Away,L 1–2,Chicago Fire,Real Salt Lake,Y,GK,90,9,2,7,77.8,0,3.1,0,0,0,0,6,18,33.3,14,4,64.3,49.0,10,90.0,62.6,12,0,0.0,1,18.0,Match Report,873fdbdf,L,2018,False
195,2018-08-23,Thu,MLS,Regular Season,Home,D 1–1,Chicago Fire,Columbus Crew,Y,GK,90,6,1,5,83.3,0,1.1,0,0,0,0,2,13,15.4,22,7,40.9,40.5,4,100.0,67.3,13,0,0.0,1,15.5,Match Report,873fdbdf,D,2018,False
196,2018-09-26,Wed,MLS,Regular Season,Away,L 0–2,Chicago Fire,NYCFC,Y,GK,90,6,2,4,66.7,0,1.2,0,0,0,0,5,15,33.3,20,7,40.0,40.6,14,50.0,48.9,8,0,0.0,3,16.9,Match Report,873fdbdf,L,2018,False
197,2018-09-29,Sat,MLS,Regular Season,Home,W 3–1,Chicago Fire,Los Angeles FC,Y,GK,90,5,1,4,80.0,0,1.3,0,0,0,0,6,23,26.1,15,2,73.3,47.7,12,100.0,64.8,11,0,0.0,0,9.0,Match Report,873fdbdf,W,2018,False
198,2018-10-07,Sun,MLS,Regular Season,Away,L 1–2,Chicago Fire,D.C. United,Y,GK,90,4,2,3,75.0,0,2.0,1,1,0,0,7,17,41.2,17,4,35.3,34.9,13,84.6,59.4,7,1,14.3,0,11.2,Match Report,873fdbdf,L,2018,False
199,2018-10-12,Fri,MLS,Regular Season,Away,L 2–4,Houston Dynamo,Los Angeles FC,Y,GK,90,7,4,4,57.1,0,3.1,1,1,0,0,4,24,16.7,27,4,63.0,49.7,9,77.8,61.3,10,1,10.0,1,17.1,Match Report,8a37dd84,L,2018,False
200,2018-10-21,Sun,MLS,Regular Season,Home,L 2–3,Houston Dynamo,Seattle,Y,GK,90,6,3,3,50.0,0,1.7,0,0,0,0,5,14,35.7,21,7,42.9,39.7,8,62.5,48.4,5,0,0.0,0,13.3,Match Report,8a37dd84,L,2018,False
201,2018-07-14,Sat,MLS,Regular Season,Home,W 2–1,Orlando City,Toronto FC,Y,GK,90,4,1,3,75.0,0,1.3,0,0,0,0,7,15,46.7,31,8,41.9,41.5,10,20.0,36.9,9,2,22.2,0,9.8,Match Report,10f6f942,W,2018,True
202,2018-07-21,Sat,MLS,Regular Season,Away,L 2–3,Orlando City,Columbus Crew,Y,GK,31,0,0,0,,0,0.0,0,0,0,0,1,5,20.0,11,1,36.4,38.5,7,14.3,28.1,3,1,33.3,0,14.5,Match Report,10f6f942,L,2018,True
203,2018-07-26,Thu,MLS,Regular Season,Home,L 0–2,Orlando City,NYCFC,Y,GK,90,5,2,3,60.0,0,2.0,0,0,0,0,11,15,73.3,31,5,45.2,38.7,7,14.3,31.7,6,1,16.7,0,14.3,Match Report,10f6f942,L,2018,True
204,2018-07-29,Sun,MLS,Regular Season,Away,L 3–4,Orlando City,LA Galaxy,Y,GK,90,9,4,5,55.6,0,4.2,0,0,0,0,8,18,44.4,15,1,73.3,51.5,11,63.6,50.5,8,0,0.0,0,9.8,Match Report,10f6f942,L,2018,True
205,2018-08-04,Sat,MLS,Regular Season,Home,D 3–3,Orlando City,New England,Y,GK,90,6,3,3,50.0,0,1.8,0,0,0,0,4,9,44.4,46,8,17.4,32.2,7,14.3,25.7,1,1,100.0,0,15.7,Match Report,10f6f942,D,2018,False
206,2018-03-04,Sun,MLS,Regular Season,Home,L 0–1,Seattle,Los Angeles FC,Y,GK,90,1,1,0,0.0,0,0.5,0,0,0,0,3,8,37.5,21,5,33.3,33.1,8,12.5,29.0,5,0,0.0,0,12.2,Match Report,1d0a0f3e,L,2018,True
207,2018-03-18,Sun,MLS,Regular Season,Away,L 0–3,Seattle,FC Dallas,Y,GK,90,10,3,7,70.0,0,2.8,0,0,0,0,5,18,27.8,30,8,36.7,34.4,13,53.8,47.8,6,1,16.7,0,14.0,Match Report,1d0a0f3e,L,2018,True
208,2018-03-31,Sat,MLS,Regular Season,Home,L 0–1,Seattle,Montreal Impact,Y,GK,90,4,1,3,75.0,0,1.1,0,0,0,0,8,14,57.1,31,7,35.5,35.5,4,75.0,56.8,6,1,16.7,2,24.8,Match Report,1d0a0f3e,L,2018,True
209,2018-04-15,Sun,MLS,Regular Season,Away,D 2–2,Seattle,Sporting KC,Y,GK,90,6,2,5,83.3,0,2.7,1,1,0,0,8,20,40.0,31,7,48.4,41.6,6,83.3,57.7,8,0,0.0,0,12.8,Match Report,1d0a0f3e,D,2018,True
210,2018-04-22,Sun,MLS,Regular Season,Home,W 3–1,Seattle,Minnesota Utd,Y,GK,90,2,1,1,50.0,0,1.0,0,0,0,0,10,22,45.5,31,9,45.2,39.7,13,61.5,53.7,14,3,21.4,0,12.2,Match Report,1d0a0f3e,W,2018,True
211,2018-04-29,Sun,MLS,Regular Season,Away,L 0–1,Seattle,Los Angeles FC,Y,GK,90,3,1,2,66.7,0,0.3,0,0,0,0,6,21,28.6,33,9,42.4,38.8,9,77.8,54.8,11,3,27.3,0,10.8,Match Report,1d0a0f3e,L,2018,True
212,2018-05-05,Sat,MLS,Regular Season,Home,D 0–0,Seattle,Columbus Crew,Y,GK,90,2,0,2,100.0,1,0.1,0,0,0,0,3,3,100.0,12,5,0.0,23.6,7,42.9,42.6,1,0,0.0,0,14.7,Match Report,1d0a0f3e,D,2018,True
213,2018-05-09,Wed,MLS,Regular Season,Away,W 2–1,Seattle,Toronto FC,Y,GK,90,7,1,6,85.7,0,2.3,0,0,0,0,11,26,42.3,12,3,66.7,48.4,20,90.0,64.1,9,0,0.0,0,10.2,Match Report,1d0a0f3e,W,2018,True
214,2018-05-13,Sun,MLS,Regular Season,Away,L 0–1,Seattle,Portland Timbers,Y,GK,90,2,1,1,50.0,0,0.9,0,0,0,0,13,26,50.0,35,6,54.3,42.9,9,77.8,57.6,12,1,8.3,0,8.8,Match Report,1d0a0f3e,L,2018,True
215,2018-05-26,Sat,MLS,Regular Season,Home,L 0–1,Seattle,Real Salt Lake,Y,GK,90,2,1,1,50.0,0,0.7,0,0,0,0,4,16,25.0,33,3,36.4,35.0,9,44.4,42.3,3,0,0.0,0,19.0,Match Report,1d0a0f3e,L,2018,True
216,2018-06-02,Sat,MLS,Regular Season,Away,L 0–2,Seattle,Real Salt Lake,Y,GK,90,6,2,4,66.7,0,1.3,0,0,0,0,9,24,37.5,35,6,45.7,41.2,16,50.0,47.6,9,1,11.1,1,18.1,Match Report,1d0a0f3e,L,2018,True
217,2018-06-09,Sat,MLS,Regular Season,Home,W 2–1,Seattle,D.C. United,Y,GK,90,6,1,5,83.3,0,2.1,0,0,0,0,7,23,30.4,33,3,54.5,40.1,7,71.4,50.3,5,0,0.0,1,17.3,Match Report,1d0a0f3e,W,2018,True
218,2018-06-13,Wed,MLS,Regular Season,Away,L 1–2,Seattle,NY Red Bulls,Y,GK,90,13,2,11,84.6,0,3.7,0,0,0,0,15,34,44.1,43,10,60.5,43.7,11,72.7,49.8,9,0,0.0,1,15.6,Match Report,1d0a0f3e,L,2018,True
219,2018-06-23,Sat,MLS,Regular Season,Home,D 1–1,Seattle,Chicago Fire,Y,GK,90,7,1,6,85.7,0,1.3,0,0,0,0,10,18,55.6,30,9,40.0,37.4,13,46.2,45.2,8,1,12.5,0,9.8,Match Report,1d0a0f3e,D,2018,True
220,2018-07-04,Wed,MLS,Regular Season,Away,W 2–1,Seattle,Colorado Rapids,Y,GK,90,5,1,4,80.0,0,1.7,0,0,0,0,2,14,14.3,28,4,39.3,38.1,5,60.0,51.6,8,1,12.5,0,14.7,Match Report,1d0a0f3e,W,2018,True
221,2018-07-07,Sat,MLS,Regular Season,Away,D 0–0,Seattle,New England,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,17,32,53.1,36,2,63.9,47.6,12,75.0,58.3,14,2,14.3,0,6.5,Match Report,1d0a0f3e,D,2018,True
222,2018-07-15,Sun,MLS,Regular Season,Away,D 1–1,Seattle,Atlanta Utd,Y,GK,90,6,1,5,83.3,0,1.1,0,0,0,0,8,30,26.7,22,3,81.8,58.0,13,92.3,60.4,21,2,9.5,0,11.9,Match Report,1d0a0f3e,D,2018,True
223,2018-07-21,Sat,MLS,Regular Season,Home,W 2–0,Seattle,Vancouver,Y,GK,90,1,0,1,100.0,1,0.0,0,0,0,0,10,18,55.6,25,8,48.0,40.1,9,66.7,45.0,12,4,33.3,1,13.0,Match Report,1d0a0f3e,W,2018,True
224,2018-07-25,Wed,MLS,Regular Season,Away,W 1–0,Seattle,San Jose,Y,GK,90,5,0,5,100.0,1,0.4,0,0,0,0,10,25,40.0,30,7,46.7,41.1,12,91.7,60.4,17,2,11.8,0,10.2,Match Report,1d0a0f3e,W,2018,True
225,2018-07-29,Sun,MLS,Regular Season,Home,W 3–1,Seattle,NYCFC,Y,GK,90,2,1,1,50.0,0,1.2,0,0,0,0,6,13,46.2,15,3,46.7,39.1,10,60.0,41.5,13,1,7.7,0,14.5,Match Report,1d0a0f3e,W,2018,True
226,2018-08-04,Sat,MLS,Regular Season,Away,W 2–1,Seattle,Minnesota Utd,Y,GK,90,2,1,1,50.0,0,0.5,0,0,0,0,7,15,46.7,29,7,41.4,35.8,5,60.0,40.2,9,3,33.3,3,19.5,Match Report,1d0a0f3e,W,2018,False
227,2018-08-12,Sun,MLS,Regular Season,Home,W 2–1,Seattle,FC Dallas,Y,GK,90,2,1,1,50.0,0,1.0,0,0,0,0,4,12,33.3,18,5,44.4,40.3,5,80.0,52.0,4,0,0.0,0,9.6,Match Report,1d0a0f3e,W,2018,False
228,2018-08-18,Sat,MLS,Regular Season,Home,W 5–0,Seattle,LA Galaxy,Y,GK,90,5,0,5,100.0,1,0.8,0,0,0,0,9,21,42.9,31,8,51.6,40.5,10,50.0,40.3,17,3,17.6,1,16.0,Match Report,1d0a0f3e,W,2018,False
229,2018-08-26,Sun,MLS,Regular Season,Away,W 1–0,Seattle,Portland Timbers,Y,GK,90,3,0,3,100.0,1,0.2,0,0,0,0,7,18,38.9,18,5,61.1,47.1,15,46.7,47.4,19,4,21.1,0,12.4,Match Report,1d0a0f3e,W,2018,False
230,2018-09-01,Sat,MLS,Regular Season,Home,W 3–1,Seattle,Sporting KC,Y,GK,90,5,1,4,80.0,0,1.0,0,0,0,0,6,20,30.0,25,4,44.0,41.3,12,75.0,48.2,8,1,12.5,0,15.0,Match Report,1d0a0f3e,W,2018,False
231,2018-09-15,Sat,MLS,Regular Season,Away,W 2–1,Seattle,Vancouver,Y,GK,90,5,1,4,80.0,0,1.5,0,0,0,0,7,26,26.9,19,2,68.4,49.4,19,68.4,52.5,11,1,9.1,1,18.3,Match Report,1d0a0f3e,W,2018,False
232,2018-09-19,Wed,MLS,Regular Season,Home,L 0–1,Seattle,Philadelphia,Y,GK,90,5,1,4,80.0,0,1.5,0,0,0,0,5,6,83.3,23,3,17.4,28.0,4,50.0,35.3,5,0,0.0,0,11.5,Match Report,1d0a0f3e,L,2018,False
233,2018-09-23,Sun,MLS,Regular Season,Away,L 0–3,Seattle,LA Galaxy,Y,GK,90,3,3,1,33.3,0,2.7,1,1,0,0,4,6,66.7,14,2,42.9,35.9,4,0.0,22.8,9,1,11.1,0,23.0,Match Report,1d0a0f3e,L,2018,False
234,2018-09-29,Sat,MLS,Regular Season,Home,W 4–0,Seattle,Colorado Rapids,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,9,21,42.9,34,3,52.9,42.4,7,42.9,37.7,5,2,40.0,0,13.0,Match Report,1d0a0f3e,W,2018,False
235,2018-10-08,Mon,MLS,Regular Season,Home,W 4–1,Seattle,Houston Dynamo,Y,GK,90,4,1,3,75.0,0,1.0,0,0,0,0,7,15,46.7,23,3,56.5,42.8,7,28.6,39.4,7,0,0.0,0,12.5,Match Report,1d0a0f3e,W,2018,False
236,2018-10-17,Wed,MLS,Regular Season,Away,W 2–1,Seattle,Orlando City,Y,GK,90,2,1,1,50.0,0,0.7,0,0,0,0,9,19,47.4,22,2,54.5,44.3,11,63.6,48.4,13,1,7.7,1,14.2,Match Report,1d0a0f3e,W,2018,False
237,2018-10-21,Sun,MLS,Regular Season,Away,W 3–2,Seattle,Houston Dynamo,Y,GK,90,8,2,6,75.0,0,1.6,0,0,0,0,8,19,42.1,21,5,57.1,42.9,10,70.0,52.2,12,0,0.0,1,11.6,Match Report,1d0a0f3e,W,2018,False
238,2018-10-28,Sun,MLS,Regular Season,Home,W 2–1,Seattle,San Jose,Y,GK,90,4,1,4,75.0,0,0.3,0,0,0,0,4,7,57.1,21,5,28.6,33.0,4,25.0,39.5,8,2,25.0,0,12.7,Match Report,1d0a0f3e,W,2018,False
239,2018-11-04,Sun,MLS,Conference Semifinals,Away,L 1–2,Seattle,Portland Timbers,Y,GK,90,3,2,1,33.3,0,1.3,0,0,0,0,5,13,38.5,26,6,42.3,35.8,10,20.0,32.5,14,0,0.0,0,11.3,Match Report,1d0a0f3e,L,2018,False
240,2018-11-08,Thu,MLS,Conference Semifinals,Home,L 3 (2)–2 (4),Seattle,Portland Timbers,Y,GK,120,5,2,3,60.0,0,1.3,0,0,0,0,5,11,45.5,27,10,29.6,30.6,5,60.0,47.4,7,0,0.0,0,10.2,Match Report,1d0a0f3e,L,2018,False
241,2018-03-04,Sun,MLS,Regular Season,Away,L 1–2,Portland Timbers,LA Galaxy,Y,GK,90,3,2,1,33.3,0,1.4,0,0,0,0,4,10,40.0,19,9,26.3,33.1,7,71.4,52.7,9,2,22.2,3,17.1,Match Report,31539d1e,L,2018,True
242,2018-03-10,Sat,MLS,Regular Season,Away,L 0–4,Portland Timbers,NY Red Bulls,Y,GK,90,10,4,6,60.0,0,3.2,0,0,0,0,5,14,35.7,21,1,61.9,42.5,7,14.3,32.9,10,1,10.0,0,,Match Report,31539d1e,L,2018,True
243,2018-03-24,Sat,MLS,Regular Season,Away,D 1–1,Portland Timbers,FC Dallas,Y,GK,90,2,1,1,50.0,0,0.5,0,0,0,0,8,19,42.1,12,2,66.7,49.3,13,84.6,57.8,16,0,0.0,0,12.0,Match Report,31539d1e,D,2018,True
244,2018-03-31,Sat,MLS,Regular Season,Away,D 2–2,Portland Timbers,Chicago Fire,Y,GK,90,3,2,1,33.3,0,0.8,0,0,0,0,8,26,30.8,16,1,81.3,59.5,13,100.0,62.1,14,2,14.3,1,14.2,Match Report,31539d1e,D,2018,True
245,2018-04-08,Sun,MLS,Regular Season,Away,L 2–3,Portland Timbers,Orlando City,Y,GK,90,5,3,3,60.0,0,2.7,1,1,0,0,4,19,21.1,16,3,75.0,56.9,10,70.0,54.2,20,3,15.0,0,6.3,Match Report,31539d1e,L,2018,True
246,2018-04-14,Sat,MLS,Regular Season,Home,W 3–2,Portland Timbers,Minnesota Utd,Y,GK,90,4,2,3,50.0,0,0.7,0,0,0,0,14,27,51.9,19,4,73.7,50.7,16,81.3,59.0,14,1,7.1,0,9.6,Match Report,31539d1e,W,2018,True
247,2018-05-25,Fri,MLS,Regular Season,Away,W 1–0,FC Dallas,Toronto FC,Y,GK,90,8,0,8,100.0,1,2.8,1,0,1,0,6,23,26.1,19,3,63.2,48.7,11,100.0,65.0,15,1,6.7,0,6.7,Match Report,203a7651,W,2018,True
248,2018-05-30,Wed,MLS,Regular Season,Away,W 3–2,FC Dallas,LA Galaxy,Y,GK,90,7,2,5,71.4,0,1.1,0,0,0,0,10,30,33.3,29,2,69.0,49.7,11,90.9,61.5,12,1,8.3,0,12.8,Match Report,203a7651,W,2018,True
249,2018-06-02,Sat,MLS,Regular Season,Home,W 2–1,FC Dallas,Los Angeles FC,Y,GK,90,3,1,2,66.7,0,1.0,0,0,0,0,5,15,33.3,26,4,46.2,38.7,9,33.3,40.7,5,0,0.0,1,20.0,Match Report,203a7651,W,2018,True
250,2018-06-09,Sat,MLS,Regular Season,Home,W 2–0,FC Dallas,Montreal Impact,Y,GK,90,3,0,3,100.0,1,0.8,0,0,0,0,6,10,60.0,21,4,33.3,35.5,13,23.1,32.0,10,2,20.0,1,16.4,Match Report,203a7651,W,2018,True
251,2018-06-23,Sat,MLS,Regular Season,Away,L 0–3,FC Dallas,NY Red Bulls,Y,GK,90,9,3,6,66.7,0,2.9,0,0,0,0,3,5,60.0,18,4,27.8,32.8,4,0.0,27.3,5,0,0.0,0,8.0,Match Report,203a7651,L,2018,True
252,2018-06-29,Fri,MLS,Regular Season,Away,W 1–0,FC Dallas,Minnesota Utd,Y,GK,90,4,0,4,100.0,1,0.9,0,0,0,0,7,23,30.4,24,2,50.0,40.1,15,73.3,56.9,9,1,11.1,0,10.0,Match Report,203a7651,W,2018,True
253,2018-07-04,Wed,MLS,Regular Season,Home,W 3–2,FC Dallas,Atlanta Utd,Y,GK,90,6,2,4,66.7,0,2.0,0,0,0,0,6,12,50.0,17,7,29.4,29.4,8,87.5,62.6,7,0,0.0,0,10.0,Match Report,203a7651,W,2018,True
254,2018-07-07,Sat,MLS,Regular Season,Away,L 0–2,FC Dallas,Real Salt Lake,Y,GK,90,4,2,3,75.0,0,1.9,1,1,0,0,3,14,21.4,17,2,58.8,45.9,9,44.4,46.4,3,0,0.0,0,19.0,Match Report,203a7651,L,2018,True
255,2018-07-14,Sat,MLS,Regular Season,Home,W 3–1,FC Dallas,Chicago Fire,Y,GK,90,1,1,0,0.0,0,0.5,0,0,0,0,0,2,0.0,21,1,4.8,23.6,6,16.7,34.3,3,0,0.0,1,31.0,Match Report,203a7651,W,2018,True
256,2018-07-21,Sat,MLS,Regular Season,Away,D 1–1,FC Dallas,Houston Dynamo,Y,GK,90,2,1,1,50.0,0,0.5,0,0,0,0,3,7,42.9,16,5,25.0,33.7,9,33.3,35.7,5,1,20.0,0,15.3,Match Report,203a7651,D,2018,True
257,2018-07-28,Sat,MLS,Regular Season,Away,W 3–2,FC Dallas,Sporting KC,Y,GK,90,5,2,3,60.0,0,1.5,0,0,0,0,6,26,23.1,22,2,77.3,49.4,10,90.0,65.8,9,2,22.2,0,9.8,Match Report,203a7651,W,2018,True
258,2018-08-04,Sat,MLS,Regular Season,Home,L 1–3,FC Dallas,San Jose,Y,GK,90,8,3,5,62.5,0,2.7,0,0,0,0,4,9,44.4,17,4,41.2,36.2,7,28.6,40.3,2,0,0.0,0,19.0,Match Report,203a7651,L,2018,False
259,2018-08-12,Sun,MLS,Regular Season,Away,L 1–2,FC Dallas,Seattle,Y,GK,90,4,2,2,50.0,0,1.5,0,0,0,0,1,7,14.3,16,1,18.8,26.9,6,66.7,58.3,13,0,0.0,0,15.4,Match Report,203a7651,L,2018,False
260,2018-09-01,Sat,MLS,Regular Season,Home,W 4–2,FC Dallas,Houston Dynamo,Y,GK,90,3,2,2,66.7,0,1.6,1,1,0,0,6,20,30.0,25,4,64.0,44.1,6,66.7,49.0,6,0,0.0,0,18.8,Match Report,203a7651,W,2018,False
261,2018-09-15,Sat,MLS,Regular Season,Home,D 0–0,FC Dallas,Columbus Crew,Y,GK,90,1,0,1,100.0,1,0.5,0,0,0,0,6,13,46.2,19,1,31.6,35.8,13,53.8,49.9,10,1,10.0,0,5.0,Match Report,203a7651,D,2018,False
262,2018-09-23,Sun,MLS,Regular Season,Away,W 2–1,FC Dallas,Vancouver,Y,GK,90,2,1,1,50.0,0,1.1,0,0,0,0,8,22,36.4,22,3,63.6,43.2,8,100.0,64.4,13,1,7.7,0,13.0,Match Report,203a7651,W,2018,False
263,2018-09-29,Sat,MLS,Regular Season,Away,D 0–0,FC Dallas,Portland Timbers,Y,GK,90,3,0,3,100.0,1,0.4,0,0,0,0,9,20,45.0,20,2,70.0,54.7,6,100.0,74.3,6,0,0.0,0,13.5,Match Report,203a7651,D,2018,False
264,2018-10-06,Sat,MLS,Regular Season,Home,W 2–0,FC Dallas,Orlando City,Y,GK,90,5,0,5,100.0,1,0.6,0,0,0,0,3,8,37.5,14,3,21.4,30.9,6,83.3,67.7,9,0,0.0,0,14.0,Match Report,203a7651,W,2018,False
265,2018-10-13,Sat,MLS,Regular Season,Away,L 0–1,FC Dallas,D.C. United,Y,GK,90,3,1,2,66.7,0,0.5,0,0,0,0,4,18,22.2,19,1,47.4,38.5,9,100.0,68.2,6,0,0.0,0,10.3,Match Report,203a7651,L,2018,False
266,2018-10-21,Sun,MLS,Regular Season,Home,L 0–3,FC Dallas,Sporting KC,Y,GK,90,6,3,3,66.7,0,,2,1,1,0,,,,,,,,,,,,,,,,Match Report,203a7651,L,2018,False
267,2018-10-28,Sun,MLS,Regular Season,Away,L 1–2,FC Dallas,Colorado Rapids,Y,GK,90,2,2,0,0.0,0,0.8,0,0,0,0,9,22,40.9,23,1,82.6,63.1,4,75.0,59.0,10,1,10.0,0,10.6,Match Report,203a7651,L,2018,False
268,2018-10-31,Wed,MLS,Knockout round,Home,L 1–2,FC Dallas,Portland Timbers,Y,GK,90,3,2,1,33.3,0,1.0,0,0,0,0,1,5,20.0,13,5,23.1,24.8,4,50.0,48.5,5,2,40.0,2,30.8,Match Report,203a7651,L,2018,False
269,2018-09-22,Sat,MLS,Regular Season,Home,D 0–0,Orlando City,Houston Dynamo,Y,GK,90,3,0,3,100.0,1,0.4,0,0,0,0,8,11,72.7,19,3,42.1,37.9,5,60.0,47.8,7,0,0.0,0,19.2,Match Report,0d3f30b9,D,2018,False
270,2018-10-13,Sat,MLS,Regular Season,Away,L 0–2,Orlando City,New England,Y,GK,90,7,2,5,71.4,0,2.3,0,0,0,0,10,31,32.3,29,9,72.4,50.8,11,90.9,58.2,17,1,5.9,1,12.8,Match Report,0d3f30b9,L,2018,False
271,2018-10-17,Wed,MLS,Regular Season,Home,L 1–2,Orlando City,Seattle,Y,GK,90,3,2,1,33.3,0,1.0,0,0,0,0,2,6,33.3,15,2,40.0,33.3,6,0.0,25.5,9,0,0.0,2,23.3,Match Report,0d3f30b9,L,2018,False
272,2018-10-21,Sun,MLS,Regular Season,Home,W 2–1,Orlando City,Columbus Crew,Y,GK,90,4,1,3,75.0,0,0.4,0,0,0,0,3,13,23.1,17,7,47.1,35.8,10,50.0,42.0,13,0,0.0,1,13.3,Match Report,0d3f30b9,W,2018,False
273,2018-10-28,Sun,MLS,Regular Season,Away,L 0–1,Orlando City,NY Red Bulls,Y,GK,90,3,1,2,66.7,0,2.2,1,0,1,0,10,23,43.5,22,4,54.5,41.8,11,100.0,64.1,11,2,18.2,1,14.0,Match Report,0d3f30b9,L,2018,False
274,2018-03-03,Sat,MLS,Regular Season,Away,L 0–4,Atlanta Utd,Houston Dynamo,Y,GK,90,9,4,5,55.6,0,3.0,0,0,0,0,9,14,64.3,32,6,37.5,34.2,3,66.7,57.7,7,1,14.3,0,10.9,Match Report,d899e3bf,L,2018,True
275,2018-03-11,Sun,MLS,Regular Season,Home,W 3–1,Atlanta Utd,D.C. United,Y,GK,90,1,1,0,0.0,0,0.6,0,0,0,0,1,17,5.9,37,5,37.8,39.1,4,75.0,53.8,5,0,0.0,0,17.0,Match Report,d899e3bf,W,2018,True
276,2018-03-17,Sat,MLS,Regular Season,Home,W 4–1,Atlanta Utd,Vancouver,Y,GK,90,3,1,2,66.7,0,0.8,0,0,0,0,8,8,100.0,21,4,38.1,34.7,3,0.0,30.3,2,0,0.0,1,23.0,Match Report,d899e3bf,W,2018,True
277,2018-03-31,Sat,MLS,Regular Season,Away,W 1–0,Atlanta Utd,Minnesota Utd,Y,GK,90,3,0,3,100.0,1,0.5,0,0,0,0,14,35,40.0,35,2,68.6,46.3,11,100.0,60.4,31,1,3.2,0,8.5,Match Report,d899e3bf,W,2018,True
278,2018-04-07,Sat,MLS,Regular Season,Home,W 5–0,Atlanta Utd,Los Angeles FC,Y,GK,90,1,0,1,100.0,1,0.0,0,0,0,0,15,39,38.5,43,3,72.1,47.9,11,72.7,52.2,3,0,0.0,0,14.8,Match Report,d899e3bf,W,2018,True
279,2018-04-15,Sun,MLS,Regular Season,Home,D 2–2,Atlanta Utd,NYCFC,Y,GK,90,4,2,3,75.0,0,1.2,1,1,0,0,5,21,23.8,29,3,55.2,45.6,8,62.5,50.6,2,0,0.0,0,15.4,Match Report,d899e3bf,D,2018,True
280,2018-04-21,Sat,MLS,Regular Season,Away,W 2–0,Atlanta Utd,LA Galaxy,Y,GK,90,1,0,1,100.0,1,0.0,0,0,0,0,9,23,39.1,32,5,50.0,42.0,9,77.8,53.1,14,2,14.3,0,10.4,Match Report,d899e3bf,W,2018,True
281,2018-04-28,Sat,MLS,Regular Season,Home,W 4–1,Atlanta Utd,Montreal Impact,Y,GK,90,2,1,1,50.0,0,1.1,0,0,0,0,6,8,75.0,20,5,25.0,34.6,8,37.5,40.0,1,0,0.0,1,14.9,Match Report,d899e3bf,W,2018,True
282,2018-05-05,Sat,MLS,Regular Season,Away,W 2–1,Atlanta Utd,Chicago Fire,Y,GK,90,3,1,2,66.7,0,1.0,0,0,0,0,8,21,38.1,27,2,51.9,45.6,12,58.3,48.0,9,1,11.1,0,17.8,Match Report,d899e3bf,W,2018,True
283,2018-05-09,Wed,MLS,Regular Season,Home,L 0–2,Atlanta Utd,Sporting KC,Y,"DM,GK",33,0,0,0,,0,0.0,0,0,0,0,2,4,50.0,13,2,0.0,21.2,5,80.0,54.2,3,1,33.3,0,19.0,Match Report,d899e3bf,L,2018,True
284,2018-05-20,Sun,MLS,Regular Season,Home,L 1–3,Atlanta Utd,NY Red Bulls,Y,GK,90,5,3,3,60.0,0,2.6,1,1,0,0,10,25,40.0,30,5,60.0,44.3,8,87.5,54.0,9,0,0.0,0,14.4,Match Report,d899e3bf,L,2018,True
285,2018-05-30,Wed,MLS,Regular Season,Away,D 1–1,Atlanta Utd,New England,Y,GK,90,3,1,3,100.0,0,1.3,1,1,0,0,11,38,28.9,49,3,71.4,48.4,6,50.0,43.0,8,1,12.5,0,9.2,Match Report,d899e3bf,D,2018,True
286,2018-06-02,Sat,MLS,Regular Season,Home,W 3–1,Atlanta Utd,Philadelphia,Y,GK,90,1,1,0,0.0,0,0.5,0,0,0,0,3,5,60.0,21,5,19.0,29.7,4,25.0,32.5,4,0,0.0,0,15.8,Match Report,d899e3bf,W,2018,True
287,2018-06-09,Sat,MLS,Regular Season,Away,D 1–1,Atlanta Utd,NYCFC,Y,GK,90,10,1,9,90.0,0,3.5,0,0,0,0,8,34,23.5,30,5,83.3,56.9,10,90.0,61.2,8,0,0.0,1,16.0,Match Report,d899e3bf,D,2018,True
288,2018-06-13,Wed,MLS,Regular Season,Away,W 2–0,Atlanta Utd,Columbus Crew,Y,GK,90,3,0,3,100.0,1,0.3,0,0,0,0,8,23,34.8,40,6,42.5,41.5,11,54.5,49.5,11,0,0.0,0,17.5,Match Report,d899e3bf,W,2018,True
289,2018-06-24,Sun,MLS,Regular Season,Home,D 1–1,Atlanta Utd,Portland Timbers,Y,GK,90,3,1,2,66.7,0,1.0,0,0,0,0,6,8,75.0,20,7,25.0,35.0,5,60.0,46.6,4,0,0.0,0,12.1,Match Report,d899e3bf,D,2018,True
290,2018-06-30,Sat,MLS,Regular Season,Home,W 4–0,Atlanta Utd,Orlando City,Y,GK,90,3,0,3,100.0,1,1.0,0,0,0,0,8,12,66.7,28,5,21.4,33.6,8,75.0,50.3,6,1,16.7,1,16.8,Match Report,d899e3bf,W,2018,True
