,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report,fbref_ID,SoTA,GA,Saves,Save%,CS,PKA,PKsv,PKm,Win_Loss_Draw,Season,Before_All_Star
1990,2017-07-01,Sat,MLS,Regular Season,Away,L 1–3,Houston Dynamo,Colorado Rapids,Y*,CM,77,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,,,Match Report,1bf7f157,,,,,,,,,L,2017,False
1991,2017-07-05,Wed,MLS,Regular Season,Home,W 3–1,Houston Dynamo,Montreal Impact,Y*,CM,90,0,0,0,0,2,1,1,0,4,1,0,0,2,3,0,,,Match Report,1bf7f157,,,,,,,,,W,2017,False
1992,2017-07-19,Wed,MLS,Regular Season,Away,D 0–0,Houston Dynamo,Minnesota Utd,Y*,DM,90,0,0,0,0,1,0,1,0,4,0,0,1,1,1,0,,,Match Report,1bf7f157,,,,,,,,,D,2017,False
1993,2017-07-22,Sat,MLS,Regular Season,Away,W 3–1,Houston Dynamo,D.C. United,Y*,CM,90,0,0,0,0,1,1,0,0,3,1,0,0,1,3,0,,,Match Report,1bf7f157,,,,,,,,,W,2017,False
1994,2017-07-29,Sat,MLS,Regular Season,Home,D 2–2,Houston Dynamo,Portland Timbers,Y*,CM,58,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,Match Report,1bf7f157,,,,,,,,,D,2017,False
1995,2017-08-05,Sat,MLS,Regular Season,Away,D 0–0,Houston Dynamo,Real Salt Lake,Y*,CM,90,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,,,Match Report,1bf7f157,,,,,,,,,D,2017,False
1996,2017-08-12,Sat,MLS,Regular Season,Home,W 3–0,Houston Dynamo,San Jose,Y*,CM,61,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,Match Report,1bf7f157,,,,,,,,,W,2017,False
1997,2017-08-23,Wed,MLS,Regular Season,Away,D 3–3,Houston Dynamo,FC Dallas,Y*,CM,90,0,0,0,0,2,0,0,0,0,2,0,1,1,3,0,,,Match Report,1bf7f157,,,,,,,,,D,2017,False
1998,2017-09-09,Sat,MLS,Regular Season,Home,L 0–1,Houston Dynamo,Colorado Rapids,Y*,CM,90,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,,,Match Report,1bf7f157,,,,,,,,,L,2017,False
1999,2017-09-27,Wed,MLS,Regular Season,Home,D 3–3,Houston Dynamo,LA Galaxy,Y*,DM,90,0,0,0,0,1,0,0,0,2,1,0,0,3,2,0,,,Match Report,1bf7f157,,,,,,,,,D,2017,False
2000,2017-09-30,Sat,MLS,Regular Season,Home,W 2–1,Houston Dynamo,Minnesota Utd,Y*,DM,90,0,0,0,0,1,0,0,0,3,1,0,1,1,2,0,,,Match Report,1bf7f157,,,,,,,,,W,2017,False
2001,2017-10-11,Wed,MLS,Regular Season,Home,W 2–1,Houston Dynamo,Sporting KC,Y*,CM,90,0,0,0,0,1,0,1,0,1,2,0,0,1,1,0,,,Match Report,1bf7f157,,,,,,,,,W,2017,False
2002,2017-10-15,Sun,MLS,Regular Season,Away,D 0–0,Houston Dynamo,Sporting KC,Y*,DM,90,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,,,Match Report,1bf7f157,,,,,,,,,D,2017,False
2003,2017-10-26,Thu,MLS,Knockout round,Home,W 1–0,Houston Dynamo,Sporting KC,Y*,DM,86,0,0,0,0,0,0,1,0,6,3,0,0,4,1,0,,,Match Report,1bf7f157,,,,,,,,,W,2017,False
2004,2017-11-30,Thu,MLS,Conference Finals,Away,L 0–3,Houston Dynamo,Seattle,N,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,1bf7f157,,,,,,,,,L,2017,False
2005,2017-04-01,Sat,MLS,Regular Season,Away,L 2–4,LA Galaxy,Vancouver,Y,LB,81,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,,Match Report,be091289,,,,,,,,,L,2017,False
2006,2017-04-07,Fri,MLS,Regular Season,Home,W 2–0,LA Galaxy,Montreal Impact,Y,LB,90,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,,,Match Report,be091289,,,,,,,,,W,2017,False
2007,2017-04-15,Sat,MLS,Regular Season,Away,L 1–2,LA Galaxy,Orlando City,Y,LB,90,0,0,0,0,0,0,0,0,1,2,0,2,2,1,0,,,Match Report,be091289,,,,,,,,,L,2017,False
2008,2017-04-23,Sun,MLS,Regular Season,Home,L 0–3,LA Galaxy,Seattle,Y,LB,83,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,,,Match Report,be091289,,,,,,,,,L,2017,False
2009,2017-04-29,Sat,MLS,Regular Season,Home,D 0–0,LA Galaxy,Philadelphia,Y,LB,90,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,,,Match Report,be091289,,,,,,,,,D,2017,False
2010,2017-05-06,Sat,MLS,Regular Season,Home,D 2–2,LA Galaxy,Chicago Fire,Y,LB,90,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,,,Match Report,be091289,,,,,,,,,D,2017,False
2011,2017-05-14,Sun,MLS,Regular Season,Away,W 3–1,LA Galaxy,NY Red Bulls,Y,LB,90,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,,,Match Report,be091289,,,,,,,,,W,2017,False
2012,2017-05-21,Sun,MLS,Regular Season,Away,W 2–1,LA Galaxy,Minnesota Utd,Y,LB,90,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,,,Match Report,be091289,,,,,,,,,W,2017,False
2013,2017-05-27,Sat,MLS,Regular Season,Away,W 4–2,LA Galaxy,San Jose,Y,LB,90,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,,,Match Report,be091289,,,,,,,,,W,2017,False
2014,2017-06-03,Sat,MLS,Regular Season,Away,D 0–0,LA Galaxy,D.C. United,Y,LB,90,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,,,Match Report,be091289,,,,,,,,,D,2017,False
2015,2017-06-17,Sat,MLS,Regular Season,Home,D 2–2,LA Galaxy,Houston Dynamo,Y,LB,90,0,0,0,0,0,0,0,0,2,4,0,0,0,5,0,,,Match Report,be091289,,,,,,,,,D,2017,False
2016,2017-06-21,Wed,MLS,Regular Season,Away,W 3–1,LA Galaxy,Colorado Rapids,Y,LB,90,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,,,Match Report,be091289,,,,,,,,,W,2017,False
2017,2017-06-24,Sat,MLS,Regular Season,Home,L 1–2,LA Galaxy,Sporting KC,Y,LB,90,0,0,0,0,0,0,0,0,2,3,0,0,2,2,0,,,Match Report,be091289,,,,,,,,,L,2017,False
2018,2017-07-04,Tue,MLS,Regular Season,Home,L 2–6,LA Galaxy,Real Salt Lake,Y*,LB,66,1,0,0,0,2,1,0,0,1,0,0,0,0,2,0,,,Match Report,be091289,,,,,,,,,L,2017,False
2019,2017-07-19,Wed,MLS,Regular Season,Home,L 0–1,LA Galaxy,Vancouver,Y,DM,90,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,,,Match Report,be091289,,,,,,,,,L,2017,False
2020,2017-07-22,Sat,MLS,Regular Season,Away,L 3–4,LA Galaxy,New England,Y,LB,90,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,,,Match Report,be091289,,,,,,,,,L,2017,False
2021,2017-07-29,Sat,MLS,Regular Season,Home,D 0–0,LA Galaxy,Seattle,Y,LB,90,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,,,Match Report,be091289,,,,,,,,,D,2017,False
2022,2017-08-06,Sun,MLS,Regular Season,Away,L 1–3,LA Galaxy,Portland Timbers,Y*,LB,90,0,0,0,0,2,0,0,0,0,0,1,1,3,0,0,,,Match Report,be091289,,,,,,,,,L,2017,False
2023,2017-08-12,Sat,MLS,Regular Season,Home,L 0–2,LA Galaxy,NYCFC,Y*,LB,90,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,,,Match Report,be091289,,,,,,,,,L,2017,False
2024,2017-08-23,Wed,MLS,Regular Season,Away,L 0–2,LA Galaxy,Columbus Crew,Y*,LB,17,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,Match Report,be091289,,,,,,,,,L,2017,False
2025,2017-09-02,Sat,MLS,Regular Season,Home,W 3–0,LA Galaxy,Colorado Rapids,Y*,LB,90,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,Match Report,be091289,,,,,,,,,W,2017,False
2026,2017-09-10,Sun,MLS,Regular Season,Away,D 1–1,LA Galaxy,Seattle,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,Match Report,be091289,,,,,,,,,D,2017,False
2027,2017-09-16,Sat,MLS,Regular Season,Home,L 0–4,LA Galaxy,Toronto FC,Y,DM,90,0,0,0,0,0,0,0,0,0,2,0,3,1,2,0,,,Match Report,be091289,,,,,,,,,L,2017,False
2028,2017-09-20,Wed,MLS,Regular Season,Away,L 0–4,LA Galaxy,Atlanta Utd,Y,LB,90,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,,,Match Report,be091289,,,,,,,,,L,2017,False
2029,2017-09-24,Sun,MLS,Regular Season,Away,L 1–2,LA Galaxy,Sporting KC,Y,LB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,,,Match Report,be091289,,,,,,,,,L,2017,False
2030,2017-09-27,Wed,MLS,Regular Season,Away,D 3–3,LA Galaxy,Houston Dynamo,Y,LB,90,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,,,Match Report,be091289,,,,,,,,,D,2017,False
2031,2017-09-30,Sat,MLS,Regular Season,Home,D 1–1,LA Galaxy,Real Salt Lake,Y,LB,90,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,,,Match Report,be091289,,,,,,,,,D,2017,False
2032,2017-10-15,Sun,MLS,Regular Season,Home,W 3–0,LA Galaxy,Minnesota Utd,Y,LB,90,0,0,0,0,0,0,0,0,1,3,0,1,2,2,0,,,Match Report,be091289,,,,,,,,,W,2017,False
2033,2017-10-22,Sun,MLS,Regular Season,Away,L 1–5,LA Galaxy,FC Dallas,Y,LB,90,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,,,Match Report,be091289,,,,,,,,,L,2017,False
2034,2017-03-11,Sat,MLS,Regular Season,Home,W 1–0,NY Red Bulls,Colorado Rapids,N,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,Match Report,a4631166,,,,,,,,,W,2017,False
2035,2017-04-01,Sat,MLS,Regular Season,Away,L 1–4,NY Red Bulls,Houston Dynamo,Y,CB,38,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,Match Report,a4631166,,,,,,,,,L,2017,False
2036,2017-04-09,Sun,MLS,Regular Season,Away,L 0–1,NY Red Bulls,Orlando City,Y,CB,90,0,0,0,0,4,1,1,0,4,1,0,1,3,4,0,,,Match Report,a4631166,,,,,,,,,L,2017,False
2037,2017-04-15,Sat,MLS,Regular Season,Home,W 2–0,NY Red Bulls,D.C. United,Y,CB,90,0,0,0,0,1,0,0,0,1,2,0,0,1,3,0,,,Match Report,a4631166,,,,,,,,,W,2017,False
2038,2017-04-22,Sat,MLS,Regular Season,Home,W 2–0,NY Red Bulls,Columbus Crew,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,,,Match Report,a4631166,,,,,,,,,W,2017,False
2039,2017-06-18,Sun,MLS,Regular Season,Away,W 2–0,NY Red Bulls,Philadelphia,Y,CB,90,0,0,0,0,0,0,1,0,3,0,0,0,3,3,0,,,Match Report,a4631166,,,,,,,,,W,2017,False
2040,2017-06-24,Sat,MLS,Regular Season,Home,L 0–2,NY Red Bulls,NYCFC,Y,CB,90,0,0,0,0,0,0,0,0,2,2,0,0,3,5,0,,,Match Report,a4631166,,,,,,,,,L,2017,False
2041,2017-08-12,Sat,MLS,Regular Season,Home,W 3–1,NY Red Bulls,Orlando City,N,,15,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,,,Match Report,a4631166,,,,,,,,,W,2017,False
2042,2017-08-18,Fri,MLS,Regular Season,Away,L 0–2,NY Red Bulls,Portland Timbers,Y,CB,26,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,Match Report,a4631166,,,,,,,,,L,2017,False
2043,2017-03-04,Sat,MLS,Regular Season,Away,W 2–1,FC Dallas,LA Galaxy,Y,FW,67,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,W,2017,False
2044,2017-03-11,Sat,MLS,Regular Season,Away,D 0–0,FC Dallas,Sporting KC,Y,FW,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,D,2017,False
2045,2017-03-18,Sat,MLS,Regular Season,Home,W 2–1,FC Dallas,New England,Y,FW,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,W,2017,False
2046,2017-04-14,Fri,MLS,Regular Season,Away,D 1–1,FC Dallas,San Jose,Y,FW,57,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,,,Match Report,c896354b,,,,,,,,,D,2017,False
2047,2017-04-29,Sat,MLS,Regular Season,Home,D 2–2,FC Dallas,Portland Timbers,N,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,D,2017,False
2048,2017-05-06,Sat,MLS,Regular Season,Away,W 3–0,FC Dallas,Real Salt Lake,N,,24,0,0,0,0,3,2,1,0,2,1,1,0,1,0,0,,,Match Report,c896354b,,,,,,,,,W,2017,False
2049,2017-05-14,Sun,MLS,Regular Season,Home,D 1–1,FC Dallas,NYCFC,N,,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,D,2017,False
2050,2017-05-20,Sat,MLS,Regular Season,Home,L 0–1,FC Dallas,San Jose,N,,32,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,Match Report,c896354b,,,,,,,,,L,2017,False
2051,2017-05-25,Thu,MLS,Regular Season,Away,L 1–2,FC Dallas,Chicago Fire,Y,FW,90,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,,,Match Report,c896354b,,,,,,,,,L,2017,False
2052,2017-05-28,Sun,MLS,Regular Season,Home,D 0–0,FC Dallas,Houston Dynamo,Y,FW,73,0,0,0,0,3,2,0,0,2,3,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,D,2017,False
2053,2017-06-03,Sat,MLS,Regular Season,Home,W 6–2,FC Dallas,Real Salt Lake,N,,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,W,2017,False
2054,2017-06-10,Sat,MLS,Regular Season,Away,L 0–2,FC Dallas,Portland Timbers,N,,34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,L,2017,False
2055,2017-06-23,Fri,MLS,Regular Season,Away,D 1–1,FC Dallas,Houston Dynamo,N,,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,Match Report,c896354b,,,,,,,,,D,2017,False
2056,2017-07-22,Sat,MLS,Regular Season,Away,W 2–1,FC Dallas,Montreal Impact,Y,FW,80,2,0,0,0,4,3,0,0,1,0,0,1,1,0,0,,,Match Report,c896354b,,,,,,,,,W,2017,False
2057,2017-07-29,Sat,MLS,Regular Season,Home,L 0–4,FC Dallas,Vancouver,N,,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,Match Report,c896354b,,,,,,,,,L,2017,False
2058,2017-08-05,Sat,MLS,Regular Season,Away,L 1–3,FC Dallas,Philadelphia,N,,45,0,0,0,0,3,1,0,0,3,0,0,1,0,0,0,,,Match Report,c896354b,,,,,,,,,L,2017,False
2059,2017-08-12,Sat,MLS,Regular Season,Home,D 0–0,FC Dallas,Colorado Rapids,Y,FW,79,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,,,Match Report,c896354b,,,,,,,,,D,2017,False
2060,2017-08-19,Sat,MLS,Regular Season,Away,L 0–2,FC Dallas,Sporting KC,Y,FW,64,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,,,Match Report,c896354b,,,,,,,,,L,2017,False
2061,2017-08-23,Wed,MLS,Regular Season,Home,D 3–3,FC Dallas,Houston Dynamo,N,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,D,2017,False
2062,2017-08-26,Sat,MLS,Regular Season,Away,L 1–2,FC Dallas,Columbus Crew,N,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,L,2017,False
2063,2017-09-02,Sat,MLS,Regular Season,Home,D 2–2,FC Dallas,NY Red Bulls,N,,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,D,2017,False
2064,2017-09-10,Sun,MLS,Regular Season,Away,L 0–3,FC Dallas,Atlanta Utd,N,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,L,2017,False
2065,2017-09-16,Sat,MLS,Regular Season,Home,D 0–0,FC Dallas,Seattle,N,,9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,Match Report,c896354b,,,,,,,,,D,2017,False
2066,2017-09-23,Sat,MLS,Regular Season,Away,L 1–4,FC Dallas,Minnesota Utd,Y,FW,60,0,0,0,0,2,2,0,0,2,1,0,1,1,0,0,,,Match Report,c896354b,,,,,,,,,L,2017,False
2067,2017-10-07,Sat,MLS,Regular Season,Away,D 1–1,FC Dallas,Colorado Rapids,N,,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,D,2017,False
2068,2017-10-22,Sun,MLS,Regular Season,Home,W 5–1,FC Dallas,LA Galaxy,N,,15,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,,Match Report,c896354b,,,,,,,,,W,2017,False
2069,2017-03-04,Sat,MLS,Regular Season,Away,D 1–1,Chicago Fire,Columbus Crew,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,87744c26,,,,,,,,,D,2017,False
2070,2017-03-18,Sat,MLS,Regular Season,Away,L 0–4,Chicago Fire,Atlanta Utd,N,,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,Match Report,87744c26,,,,,,,,,L,2017,False
2071,2017-04-08,Sat,MLS,Regular Season,Home,W 1–0,Chicago Fire,Columbus Crew,N,,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Match Report,87744c26,,,,,,,,,W,2017,False
2072,2017-04-15,Sat,MLS,Regular Season,Home,W 3–0,Chicago Fire,New England,N,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,87744c26,,,,,,,,,W,2017,False
2073,2017-05-06,Sat,MLS,Regular Season,Away,D 2–2,Chicago Fire,LA Galaxy,Y,RB,74,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,,,Match Report,87744c26,,,,,,,,,D,2017,False
2074,2017-05-13,Sat,MLS,Regular Season,Home,W 4–1,Chicago Fire,Seattle,Y,RB,70,0,0,0,0,0,0,0,0,4,1,0,2,0,1,0,,,Match Report,87744c26,,,,,,,,,W,2017,False
2075,2017-05-20,Sat,MLS,Regular Season,Away,W 1–0,Chicago Fire,D.C. United,N,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,87744c26,,,,,,,,,W,2017,False
2076,2017-06-04,Sun,MLS,Regular Season,Away,D 0–0,Chicago Fire,Orlando City,Y,DM,70,0,0,0,0,0,0,0,0,0,1,0,4,2,1,0,,,Match Report,87744c26,,,,,,,,,D,2017,False
2077,2017-06-10,Sat,MLS,Regular Season,Home,W 2–0,Chicago Fire,Atlanta Utd,N,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Match Report,87744c26,,,,,,,,,W,2017,False
2078,2017-06-17,Sat,MLS,Regular Season,Away,W 2–1,Chicago Fire,New England,N,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report,87744c26,,,,,,,,,W,2017,False
2079,2017-07-01,Sat,MLS,Regular Season,Home,W 4–0,Chicago Fire,Vancouver,N,,48,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,,,Match Report,87744c26,,,,,,,,,W,2017,False
2080,2017-07-05,Wed,MLS,Regular Season,Away,D 2–2,Chicago Fire,Portland Timbers,N,,57,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,,Match Report,87744c26,,,,,,,,,D,2017,False
2081,2017-08-05,Sat,MLS,Regular Season,Home,W 4–1,Chicago Fire,New England,N,,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report,87744c26,,,,,,,,,W,2017,False
2082,2017-08-19,Sat,MLS,Regular Season,Home,L 1–3,Chicago Fire,Toronto FC,Y,RB,90,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,,,Match Report,87744c26,,,,,,,,,L,2017,False
2083,2017-08-26,Sat,MLS,Regular Season,Home,L 1–2,Chicago Fire,Minnesota Utd,Y,RB,90,0,0,0,0,1,0,0,0,0,0,0,4,3,1,0,,,Match Report,87744c26,,,,,,,,,L,2017,False
2084,2017-09-02,Sat,MLS,Regular Season,Away,W 1–0,Chicago Fire,Montreal Impact,N,,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Match Report,87744c26,,,,,,,,,W,2017,False
2085,2017-09-09,Sat,MLS,Regular Season,Home,D 1–1,Chicago Fire,NY Red Bulls,N,,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,Match Report,87744c26,,,,,,,,,D,2017,False
2086,2017-09-16,Sat,MLS,Regular Season,Home,W 3–0,Chicago Fire,D.C. United,Y,DM,90,0,0,0,0,1,0,0,0,2,0,0,1,1,1,0,,,Match Report,87744c26,,,,,,,,,W,2017,False
2087,2017-09-23,Sat,MLS,Regular Season,Away,L 1–3,Chicago Fire,Philadelphia,Y,CM,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Match Report,87744c26,,,,,,,,,L,2017,False
2088,2017-09-27,Wed,MLS,Regular Season,Away,W 4–1,Chicago Fire,San Jose,N,,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,Match Report,87744c26,,,,,,,,,W,2017,False
2089,2017-10-15,Sun,MLS,Regular Season,Home,W 3–2,Chicago Fire,Philadelphia,Y,AM,45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,Match Report,87744c26,,,,,,,,,W,2017,False
2090,2017-03-04,Sat,MLS,Regular Season,Away,D 0–0,Toronto FC,Real Salt Lake,Y,CM,79,0,0,0,0,1,0,0,0,2,5,1,0,1,0,0,,,Match Report,c3835594,,,,,,,,,D,2017,False
2091,2017-03-11,Sat,MLS,Regular Season,Away,D 2–2,Toronto FC,Philadelphia,Y,CM,76,0,0,0,0,0,0,1,0,2,6,0,0,1,0,0,,,Match Report,c3835594,,,,,,,,,D,2017,False
2092,2017-03-18,Sat,MLS,Regular Season,Away,W 2–0,Toronto FC,Vancouver,Y,CM,63,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,,,Match Report,c3835594,,,,,,,,,W,2017,False
2093,2017-03-31,Fri,MLS,Regular Season,Home,D 0–0,Toronto FC,Sporting KC,N,,15,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,,Match Report,c3835594,,,,,,,,,D,2017,False
2094,2017-04-08,Sat,MLS,Regular Season,Home,D 2–2,Toronto FC,Atlanta Utd,Y,CM,90,0,0,0,0,2,1,0,0,4,1,0,2,1,1,0,,,Match Report,c3835594,,,,,,,,,D,2017,False
2095,2017-04-15,Sat,MLS,Regular Season,Away,L 1–2,Toronto FC,Columbus Crew,Y,CM,53,0,0,0,0,1,1,0,0,1,2,0,0,2,1,0,,,Match Report,c3835594,,,,,,,,,L,2017,False
2096,2017-04-28,Fri,MLS,Regular Season,Home,W 2–0,Toronto FC,Houston Dynamo,N,,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,Match Report,c3835594,,,,,,,,,W,2017,False
2097,2017-05-03,Wed,MLS,Regular Season,Home,W 2–1,Toronto FC,Orlando City,N,,12,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,Match Report,c3835594,,,,,,,,,W,2017,False
2098,2017-05-06,Sat,MLS,Regular Season,Away,W 1–0,Toronto FC,Seattle,N,,28,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,,,Match Report,c3835594,,,,,,,,,W,2017,False
2099,2017-05-13,Sat,MLS,Regular Season,Home,W 3–2,Toronto FC,Minnesota Utd,Y,RM,90,0,0,0,0,0,0,0,0,1,1,0,1,1,3,0,,,Match Report,c3835594,,,,,,,,,W,2017,False
2100,2017-06-03,Sat,MLS,Regular Season,Away,L 0–3,Toronto FC,New England,Y,FW,81,0,0,0,0,2,1,1,0,4,5,0,0,1,2,0,,,Match Report,c3835594,,,,,,,,,L,2017,False
2101,2017-06-23,Fri,MLS,Regular Season,Home,W 2–0,Toronto FC,New England,Y,CM,67,0,0,0,0,0,0,0,0,5,2,0,1,1,3,0,,,Match Report,c3835594,,,,,,,,,W,2017,False
2102,2017-07-01,Sat,MLS,Regular Season,Away,L 1–3,Toronto FC,FC Dallas,Y,LM,80,0,0,0,0,2,1,0,0,1,5,0,0,0,2,0,,,Match Report,c3835594,,,,,,,,,L,2017,False
2103,2017-07-22,Sat,MLS,Regular Season,Home,D 1–1,Toronto FC,Colorado Rapids,N,,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Match Report,c3835594,,,,,,,,,D,2017,False
2104,2017-09-09,Sat,MLS,Regular Season,Home,W 4–0,Toronto FC,San Jose,N,,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Match Report,c3835594,,,,,,,,,W,2017,False
2105,2017-09-16,Sat,MLS,Regular Season,Away,W 4–0,Toronto FC,LA Galaxy,N,,12,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,,,Match Report,c3835594,,,,,,,,,W,2017,False
2106,2017-09-20,Wed,MLS,Regular Season,Home,L 3–5,Toronto FC,Montreal Impact,Y,CM,90,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,,,Match Report,c3835594,,,,,,,,,L,2017,False
2107,2017-09-23,Sat,MLS,Regular Season,Away,L 1–2,Toronto FC,New England,N,,14,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,,Match Report,c3835594,,,,,,,,,L,2017,False
2108,2017-10-22,Sun,MLS,Regular Season,Away,D 2–2,Toronto FC,Atlanta Utd,N,,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Match Report,c3835594,,,,,,,,,D,2017,False
2109,2017-10-30,Mon,MLS,Conference Semifinals,Away,W 2–1,Toronto FC,NY Red Bulls,N,,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,Match Report,c3835594,,,,,,,,,W,2017,False
2110,2017-11-21,Tue,MLS,Conference Finals,Away,D 0–0,Toronto FC,Columbus Crew,N,,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,Match Report,c3835594,,,,,,,,,D,2017,False
2111,2017-11-29,Wed,MLS,Conference Finals,Home,W 1–0,Toronto FC,Columbus Crew,N,,23,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,,,Match Report,c3835594,,,,,,,,,W,2017,False
2112,2017-12-09,Sat,MLS,MLS Cup 2017,Home,W 2–0,Toronto FC,Seattle,N,,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,Match Report,c3835594,,,,,,,,,W,2017,False
